(1.0, 1.0, -10.0)
(1.0, 1.0, -9.0)
(1.0, 1.0, -8.0)
(1.0, 1.0, -7.0)
(1.0, 7.0, -3.0)
(1.0, 4.0, -7.0)
(9.0, 3.0, -3.0)
(2.0, 9.0, -1.0)
(2.0, 4.0, -10.0)
(1.0, 7.0, -7.0)
(9.0, 10.0, -2.0)
(3.0, 3.0, -9.0)
(3.0, 1.0, -1.0)
(10.0, 6.0, -9.0)
(6.0, 8.0, -6.0)
(3.0, 2.0, -2.0)
(8.0, 8.0, -5.0)
(6.0, 7.0, -10.0)
(1.0, 5.0, -6.0)
(5.0, 7.0, -3.0)
(9.0, 9.0, -10.0)
(9.0, 8.0, -3.0)
(8.0, 6.0, -7.0)
(4.0, 3.0, -1.0)
(9.0, 8.0, -5.0)
(2.0, 1.0, -8.0)
(4.0, 2.0, -2.0)
(6.0, 7.0, -5.0)
(10.0, 2.0, -9.0)
(8.0, 3.0, -7.0)
(6.0, 3.0, -5.0)
(4.0, 4.0, -6.0)
(8.0, 2.0, -8.0)
(4.0, 10.0, -5.0)
(6.0, 7.0, -9.0)
(4.0, 5.0, -2.0)
(7.0, 3.0, -8.0)
(9.0, 2.0, -7.0)
(1.0, 7.0, -10.0)
(2.0, 2.0, -6.0)
(2.0, 6.0, -9.0)
(1.0, 5.0, -1.0)
(5.0, 4.0, -10.0)
(5.0, 9.0, -4.0)
(3.0, 6.0, -4.0)
(4.0, 6.0, -10.0)
(2.0, 5.0, -2.0)
(7.0, 7.0, -8.0)
(2.0, 2.0, -1.0)
(9.0, 6.0, -7.0)
(1.0, 8.0, -10.0)
(7.0, 3.0, -7.0)
(2.0, 10.0, -2.0)
(8.0, 7.0, -4.0)
(7.0, 6.0, -2.0)
(10.0, 2.0, -1.0)
(3.0, 8.0, -10.0)
(9.0, 7.0, -9.0)
(1.0, 10.0, -9.0)
(1.0, 10.0, -6.0)
(9.0, 1.0, -5.0)
(7.0, 5.0, -5.0)
(6.0, 2.0, -9.0)
(1.0, 8.0, -3.0)
(8.0, 1.0, -4.0)
(9.0, 5.0, -8.0)
(6.0, 10.0, -7.0)
(3.0, 2.0, -5.0)
(1.0, 4.0, -6.0)
(6.0, 9.0, -3.0)
(3.0, 2.0, -4.0)
(5.0, 9.0, -6.0)
(18.568773696379417, 6.664604719038576, -16.083698958962078)
(5.159396024489258, 16.989077430784604, -17.341331005632963)
(10.113271508361914, 8.08289418537656, -10.450222898648837)
(2.018139668336021, 2.2535483960328473, -8.808045401682417)
(12.170765204621823, 1.109459163052251, -2.5312380335341054)
(3.532403425964563, 9.360500201307707, -10.713174631963135)
(14.975568659563132, 2.1650457073472884, -15.578728710899103)
(13.712889236712932, 5.703771151307338, -12.406827147325394)
(9.468480575736633, 4.248081573944051, -11.161466058621311)
(0.3574017846508726, 13.882304438619052, -18.28007741990843)
(7.896461711292149, 10.497659121427183, -7.107460659170551)
(10.55710567966377, 16.36505791504996, -13.15515170188355)
(1.102675548241312, 11.949199522925717, -13.335036029392528)
(10.092553449796423, 1.096357435737061, -11.721281119787436)
(9.642504636274062, 10.935800866412249, -10.77996805552917)
(19.360845658560176, 16.491098881617305, -0.986919893059671)
(3.6346020385671163, 6.831022515268197, -2.765662318236423)
(15.367811810017143, 13.45083486463482, -7.7024455195394825)
(10.611608236687031, 10.66557893441627, -16.850504087784415)
(7.087850501036305, 18.88219551572828, -5.913158285394182)
(1.154718728353552, 3.685403322554308, -0.8498913666474905)
(5.703651295645336, 0.9685934326129408, -9.593616786431218)
(5.550542185055365, 19.662331522339045, -3.382909565900242)
(2.5104012470483505, 9.767187213131036, -17.048290415059604)
(12.904095730427215, 15.932763859241764, -4.964278271610942)
(16.647710051511698, 12.342715088506079, -8.645244471181508)
(0.4979425302559304, 2.6412357360420113, -17.226878043060722)
(0.6661590466058032, 17.552174207706173, -8.652601540118916)
(8.09552141703011, 15.262959404329237, -14.134457777353706)
(6.074738670358433, 19.029160070554383, -14.881614600781315)
(6.028406011026959, 16.359893835523366, -18.010854832939387)
(1.7038384733211798, 16.187951940188732, -2.078348001534053)
(7.3423206922045425, 15.305248722387855, -0.9006086098369614)
(10.567278943148686, 8.476407172700648, -17.569727973865405)
(8.480870237525352, 15.007229239119233, -14.00287139085723)
(14.37936517308194, 11.192685565352443, -12.748771115254112)
(6.719329936801439, 16.528031360018463, -7.0758413617311415)
(5.762160552930755, 7.7111329601546, -15.630992016350302)
(16.828813559220293, 16.539601400806355, -12.85219729534968)
(2.072964878264585, 8.356858983465084, -15.344048870848134)
(5.297917269306742, 18.31348180669082, -11.887741699892992)
(18.365070235058276, 6.759024001933936, -8.664627416945493)
(5.245098600463507, 11.30274681290337, -11.348703747946946)
(19.939683563265667, 2.0135255908272365, -1.968463520226237)
(14.540967210928093, 14.212870347982578, -12.91118447455732)
(5.750298630673349, 0.9539019547826855, -14.299992631682091)
(11.158957527086628, 9.22611070550354, -18.150927151477447)
(2.4474529206891305, 9.827599272494751, -19.91757769674966)
(17.966526125864718, 2.7814027903229865, -17.223787919553367)
(5.618870068173091, 14.866485746366585, -11.14080169736373)
(17.333625253912828, 10.652597452063064, -15.400072171049956)
(9.112226156625988, 6.1216747700839935, -10.93502804640906)
(16.570497555393125, 11.134512103848529, -5.346658291022809)
(4.672598336739147, 17.47477864634479, -0.8589136173249372)
(0.6680156067030896, 17.085356323660076, -1.9589117190162)
(8.56830547134091, 13.064995837343222, -14.706400202243318)
(6.116161441306732, 0.8680910471383996, -4.339084824707776)
(0.5323456202513555, 5.275283983843351, -1.532919999918299)
(10.545797732989662, 4.729260966071549, -13.447262755068428)
(7.794830495691203, 18.61542258091784, -6.499446757947666)
(12.270232459093311, 9.731738244594174, -0.7334067264715998)
(13.064930994748408, 12.14397428271244, -15.359783069595732)
(19.856825327696836, 18.486911809073348, -15.62714376297335)
(7.082932886300403, 18.640039650865383, -15.887144898586946)
(19.145741479084435, 19.314795556798178, -7.158541451630921)
(8.49795696112337, 7.42483483402923, -11.879449437742524)
(6.241677893291541, 7.164545146473468, -15.817221072473117)
(14.973443781999427, 10.611298919599042, -11.019238060025305)
(1.1144803494389244, 12.312038324822982, -19.385023313094006)
(6.292543653933993, 8.842593479303368, -9.075700929532722)
(6.161038148767785, 8.440357957522737, -8.923798657208135)
(2.5913143775219294, 6.593741039203835, -1.5574935334306126)
(5.868131981175109, 1.6266633867926572, -14.65075907122644)
(19.881287661147628, 9.958198214292818, -12.657671764659549)
(17.737152803816546, 15.818803027008785, -11.718564058034778)
(6.2387007306499935, 18.17285868915602, -1.3907219769364758)
